Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
SAMU 192 USB TOBIAS BARRETO,7016883,,SECRETARIA DE ESTADO DA SAUDE DE SERGIPE,--,JURÍDICA,RUA RIACHAO,1126,79 32594480,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407016883&VEstado=28&VCodMunicipio=280740,2807407016883,28,280740,53ff3950530f2f0f31dc7224
SECRETARIA MUN DE SAUDE DE TOBIAS BARRETO,6288022,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,AVENIDA 7 DE JUNHO,457,07935411301,PREDIO,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406288022&VEstado=28&VCodMunicipio=280740,2807406288022,28,280740,53ff3950530f2f0f31dc7225
SAMU 192 USA TOBIAS BARRETO,7303114,,SECRETARIA DE ESTADO DA SAUDE DE SERGIPE,--,JURÍDICA,R RIACHAO,1126,,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407303114&VEstado=28&VCodMunicipio=280740,2807407303114,28,280740,53ff3950530f2f0f31dc7226
PRATIQUE SAUDE SAMAMBAIA I,6886248,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,PRACA DR JOSE AIRTON DE ANDRADE,S/N,(79)35411301,POVOADO SAMAMBAIA,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406886248&VEstado=28&VCodMunicipio=280740,2807406886248,28,280740,53ff3951530f2f0f31dc7227
PRATIQUE SAUDE PRACA DA BANDEIRA,6886221,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,PRACA DA BANDEIRA,S/N,(79)35411301,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406886221&VEstado=28&VCodMunicipio=280740,2807406886221,28,280740,53ff3951530f2f0f31dc7228
PRATIQUE SAUDE MONTE COELHO,7393482,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,PRACA JOAO VALERIANO DOS SANTOS,S/N,7935411301,POVOADO MONTE COELHO,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407393482&VEstado=28&VCodMunicipio=280740,2807407393482,28,280740,53ff3952530f2f0f31dc7229
PRATIQUE SAUDE JABEBERI,7393504,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,PRACA SAO VICENTE,S/N,7935411301,POVOADO JABEBERI,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POLO ACADEMIA DA SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407393504&VEstado=28&VCodMunicipio=280740,2807407393504,28,280740,53ff3952530f2f0f31dc722a
POSTO DE SAUDE POV ROMA,2421917,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO ROMA,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421917&VEstado=28&VCodMunicipio=280740,2807402421917,28,280740,53ff3953530f2f0f31dc722b
POSTO DE SAUDE POV POCO DA CLARA,7194501,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO POCO DA CLARA,S/N,7935411301,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407194501&VEstado=28&VCodMunicipio=280740,2807407194501,28,280740,53ff3954530f2f0f31dc722c
POSTO DE SAUDE POV CURTUME,3605787,,PREFEITURA MUN DE TOBIAS BARRETO,--,JURÍDICA,POVOADO CURTUME,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403605787&VEstado=28&VCodMunicipio=280740,2807403605787,28,280740,53ff3954530f2f0f31dc722d
POSTO DE SAUDE POV CANDEIAS,2421968,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO CANDEIAS,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421968&VEstado=28&VCodMunicipio=280740,2807402421968,28,280740,53ff3955530f2f0f31dc722e
POSTO DE SAUDE POV CAMPO PEQUENO,2421933,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO CAMPO PEQUENO,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421933&VEstado=28&VCodMunicipio=280740,2807402421933,28,280740,53ff3955530f2f0f31dc722f
POSTO DE SAUDE POV CAMPESTRE DO ABREU,7194552,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO CAMPESTRE DO ABREU,S/N,7935411301,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407194552&VEstado=28&VCodMunicipio=280740,2807407194552,28,280740,53ff3955530f2f0f31dc7230
POSTO DE SAUDE POV BARRIGA,2421941,,PREFEITURA MUN DE TOBIAS BARRETO,--,JURÍDICA,POVOADO BARRIGA,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421941&VEstado=28&VCodMunicipio=280740,2807402421941,28,280740,53ff3956530f2f0f31dc7231
POSTO DE SAUDE POV BRASILIA,2421976,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,POVOADO BRASILIA,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421976&VEstado=28&VCodMunicipio=280740,2807402421976,28,280740,53ff3956530f2f0f31dc7232
LADCLIN,3429024,03132728000165,EMPREENDIMENTOS SAO JOAO LTDA ME,--,JURÍDICA,AV SETE DE JUNHO,76,(79)8806 3765 88046961 35412464,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,N° 0184 /2010,SES,29/09/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403429024&VEstado=28&VCodMunicipio=280740,2807403429024,28,280740,53ff3957530f2f0f31dc7233
POSTO DE SAUDE POV AGROVILA,2421925,,PREFEITURA MUN DE TOBIAS BARRETO,--,JURÍDICA,POVOADO AGROVILA,S/N,(79)35411220,,ZONA RURAL,49300000,TOBIAS BARRETO - IBGE - 280740,SE,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402421925&VEstado=28&VCodMunicipio=280740,2807402421925,28,280740,53ff3958530f2f0f31dc7234
LABORATORIO LIASE,2423588,32743940000167,LABORATORIO INTEGRADO DE ANALISES DE SERGIPE LTDA,--,JURÍDICA,RUA GETULIO VARGAS,295,(79)3541-1788,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0274,SES,16/12/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402423588&VEstado=28&VCodMunicipio=280740,2807402423588,28,280740,53ff3958530f2f0f31dc7235
LABORATORIO DE ANALISES CLINICAS ADELIA COSTA,6441297,10741183000230,CLINICA INTEGRADA DE PROC E ESP MEDICAS OLIVEIRA LEITE LTDA,--,JURÍDICA,RUA GUMERCINDO BESSA,196,(79) 3541-2923,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0241/09,SES,28/12/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406441297&VEstado=28&VCodMunicipio=280740,2807406441297,28,280740,53ff3959530f2f0f31dc7236
LABMED,0002860,32855041000156,LABORATORIO MEDICO DE ANALISES BIOLOGICAS LTDA,--,JURÍDICA,AVN GUMERCINDO BESSA,222,(79)3541-1822,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0038,SES,27/02/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807400002860&VEstado=28&VCodMunicipio=280740,2807400002860,28,280740,53ff3959530f2f0f31dc7237
HOSPITAL SAO VICENTE DE PAULO,2546116,,SECRETARIA DE ESTADO DA SAUDE DE SERGIPE,--,JURÍDICA,AVENIDA JOAO ALVES FILHO,22,(79)3541-1294,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,HOSPITAL GERAL,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402546116&VEstado=28&VCodMunicipio=280740,2807402546116,28,280740,53ff395a530f2f0f31dc7238
HEMATO LABORATORIO,2423480,00775380000136,HEMATO CLINICA DE DIAGNOSTICO LTDA ME,--,JURÍDICA,AVENIDA 7 DE JUNHO,581,3541-2762 99853392,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,037/2008,SES,11/07/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402423480&VEstado=28&VCodMunicipio=280740,2807402423480,28,280740,53ff395a530f2f0f31dc7239
FARMACIA POPULAR DO BRASIL IV,7518390,,FUNDACAO ESTADUAL DE SAUDE,--,JURÍDICA,RUA ABELARDO BARRETO DO ROSARIO,S/N,,TERREO,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,FARMACIA,,PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407518390&VEstado=28&VCodMunicipio=280740,2807407518390,28,280740,53ff395b530f2f0f31dc723a
CONSULTORIO ODONTOLOGICO COLEGIO ESTADUAL TOBIAS BARRETO,8016275,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,AV GETULIO VARGAS,S/N,(79)5411220,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CONSULTORIO ISOLADO,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,SES,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807408016275&VEstado=28&VCodMunicipio=280740,2807408016275,28,280740,53ff395c530f2f0f31dc723b
CLINICA PHYSIOVIDA,5618770,07773884000166,CLINICA PHYSIOVIDA LTDA,--,JURÍDICA,AV 7 DE JUNHO,223,3541-2022,SALA 2,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,215,SES,06/11/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807405618770&VEstado=28&VCodMunicipio=280740,2807405618770,28,280740,53ff395c530f2f0f31dc723c
CLINICA DE SAUDE DA FAMILIA DRA ZILDA ARNS,3541444,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,RUA FILOMENO GERALDO DOS SANTOS,159,(79)35411582,,PINHEIRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403541444&VEstado=28&VCodMunicipio=280740,2807403541444,28,280740,53ff395d530f2f0f31dc723d
CLINICA DE ESPECIALIDADES MEDICA ADELIA COSTA,7375085,10741183000150,CLINICA INT DE PROC E ESP MEDICAS OLIVEIRA RAMOS LTDA ME,--,JURÍDICA,PRACA DOM JOSE THOMAS,211,7935412923,CASA,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2878,SES,09/07/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807407375085&VEstado=28&VCodMunicipio=280740,2807407375085,28,280740,53ff395d530f2f0f31dc723e
CEO DR BERNARDINO MITIDIERE,6902073,,FUNDACAO ESTADUAL DE SAUDE,--,JURÍDICA,RUA ITABAIANINHA,709,,,SANTOS DUMONT,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CLINICA/CENTRO DE ESPECIALIDADE,CEO-II,PRIVADA,ESTADUAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406902073&VEstado=28&VCodMunicipio=280740,2807406902073,28,280740,53ff395d530f2f0f31dc723f
CENTRO DE SAUDE JOAO DE SOUZA ANDRADE,2422069,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,RUA ITABAIANINHA,S/N,(79)5411301,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402422069&VEstado=28&VCodMunicipio=280740,2807402422069,28,280740,53ff395f530f2f0f31dc7240
CENTRO DE SAUDE DE TOBIAS BARRETO,2422050,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,RUA JULIA MARIA DA SOLEDADE,399,(79)5411279,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807402422050&VEstado=28&VCodMunicipio=280740,2807402422050,28,280740,53ff395f530f2f0f31dc7241
CEDIME,6639380,03101038000220,KDOCTOR PRESTACAO DE SERVICOS MED E ODONTO LTDA,--,JURÍDICA,AV SETE DE JUNHO,648,,CASA,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0167/2010,SES,15/09/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807406639380&VEstado=28&VCodMunicipio=280740,2807406639380,28,280740,53ff3960530f2f0f31dc7242
CAPS CLARIDADE,3057909,,PREFEITURA MUNICIPAL DE TOBIAS BARRETO,--,JURÍDICA,RUA ITABAIANINHA,789,(79)5411301,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403057909&VEstado=28&VCodMunicipio=280740,2807403057909,28,280740,53ff3960530f2f0f31dc7243
BIOANALISYS TOBIAS BARRETO,3534227,05335464000172,CENTRO DE DIAGNOSTICO TOBIAS BARRETO,--,JURÍDICA,RUA MANOEL BARBOSA SOBRINHO,268,(79)3541-1334,,CENTRO,49300000,TOBIAS BARRETO - IBGE - 280740,SE,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,152/09,SES,03/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2807403534227&VEstado=28&VCodMunicipio=280740,2807403534227,28,280740,53ff3960530f2f0f31dc7244
