Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
POSTO DE SAUDE BOQUEIRAO,2008637,,PREFEITURA MUNICIPAL DE AGUA BRANCA,--,JURÍDICA,POVOADO BOQUEIRAO,S/N,,,ZONA RURAL,57490000,AGUA BRANCA - IBGE - 270010,AL,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700102008637&VEstado=27&VCodMunicipio=270010,2700102008637,27,270010,53ff7c749f2a304f5f0dfc36
CENTRO DE SAUDE MUNICIPAL DE AGUA BRANCA,2719762,,PREFEITURA MUNICIPAL DE AGUA BRANCA,--,JURÍDICA,RUA NOSSA SENHORA DA CONCEICAO,S/N,,,BAIRRO NOVO,57490000,AGUA BRANCA - IBGE - 270010,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700102719762&VEstado=27&VCodMunicipio=270010,2700102719762,27,270010,53ff7c749f2a304f5f0dfc37
POSTO DE SAUDE ALTO DOS COELHOS,2008580,,PREFEITURA MUNICIPAL DE AGUA BRANCA,--,JURÍDICA,POVOADO ALTO DOS COELHOS,S/N,,,ZONA RURAL,57490000,AGUA BRANCA - IBGE - 270010,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700102008580&VEstado=27&VCodMunicipio=270010,2700102008580,27,270010,53ff7c759f2a304f5f0dfc38
CENTRO DE ATENCAO PSICOSSOCIAL JOYCE DE MILLE,3798593,,SECRETARIA MUNICIPAL DE SAUDE DE AGUA BRANCA,--,JURÍDICA,AL 145,S/N,(82) 3644-1137,,RODOVIA PERIFERIA,57490000,AGUA BRANCA - IBGE - 270010,AL,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700103798593&VEstado=27&VCodMunicipio=270010,2700103798593,27,270010,53ff7c769f2a304f5f0dfc39
USB ATALAIA,7397313,,SECRETARIA DE ESTADO DA SAUDE,--,JURÍDICA,LOTEAMENTO SANTA INES,S/N,,,JOSE PAULINO,57690000,ATALAIA - IBGE - 270040,AL,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700407397313&VEstado=27&VCodMunicipio=270040,2700407397313,27,270040,53ff7c779f2a304f5f0dfc3a
UNIDADE SAUDE DA FAMILIA SAPUCAIA,2008009,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO SAPUCAIA,22,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008009&VEstado=27&VCodMunicipio=270040,2700402008009,27,270040,53ff7c779f2a304f5f0dfc3b
UNIDADE SAUDE DA FAMILIA RUA DE CIMA,2008149,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,RUA DE CIMA,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008149&VEstado=27&VCodMunicipio=270040,2700402008149,27,270040,53ff7c789f2a304f5f0dfc3c
UNIDADE SAUDE DA FAMILIA PORANGABA,2008068,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO PORANGABA,21,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008068&VEstado=27&VCodMunicipio=270040,2700402008068,27,270040,53ff7c789f2a304f5f0dfc3d
UNIDADE SAUDE DA FAMILIA OURICURI,2008084,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO OURICURI,18,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008084&VEstado=27&VCodMunicipio=270040,2700402008084,27,270040,53ff7c799f2a304f5f0dfc3e
UNIDADE SAUDE DA FAMILIA OLHOS DAGUA,2008092,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO OLHOS DAGUA,20,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008092&VEstado=27&VCodMunicipio=270040,2700402008092,27,270040,53ff7c7a9f2a304f5f0dfc3f
UNIDADE SAUDE DA FAMILIA NOVA OLINDA,2011638,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,AVENIDA PARAIBA,S/N,(82)2641299,,NOVA OLINDA,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402011638&VEstado=27&VCodMunicipio=270040,2700402011638,27,270040,53ff7c7a9f2a304f5f0dfc40
UNIDADE SAUDE DA FAMILIA JOSE PAULINO,2008130,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,BAIRRO JOSE PAULINO,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008130&VEstado=27&VCodMunicipio=270040,2700402008130,27,270040,53ff7c7a9f2a304f5f0dfc41
UNIDADE SAUDE DA FAMILIA JENIPAPEIRO,2008017,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,JENIPAPEIRO,11,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008017&VEstado=27&VCodMunicipio=270040,2700402008017,27,270040,53ff7c7b9f2a304f5f0dfc42
UNIDADE DR QUITERIA BEZERRA DE MELO,2722364,12200259001137,SECRETARIA EXECUTIVA DE SAUDE,--,JURÍDICA,RUA PADRE EPIFANIO MOURA,S/N,,,CENTRO,57490000,AGUA BRANCA - IBGE - 270010,AL,UNIDADE MISTA,,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700102722364&VEstado=27&VCodMunicipio=270010,2700102722364,27,270010,53ff7c7b9f2a304f5f0dfc43
UNIDADE SAUDE DA FAMILIA DOS ALTOS,2008114,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,ALTO JOAO MIRANDA,10,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008114&VEstado=27&VCodMunicipio=270040,2700402008114,27,270040,53ff7c7b9f2a304f5f0dfc44
UNIDADE SAUDE DA FAMILIA CENTRO,2008122,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,RUA FRANKLIN ROOSEVELT,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008122&VEstado=27&VCodMunicipio=270040,2700402008122,27,270040,53ff7c7c9f2a304f5f0dfc45
UNIDADE SAUDE DA FAMILIA BRANCA II,7113978,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,RUA 15 DE NOVEMBRO,S/N,82 32641299,,POVOADO BRANCA DE AT,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700407113978&VEstado=27&VCodMunicipio=270040,2700407113978,27,270040,53ff7c7c9f2a304f5f0dfc46
UNIDADE SAUDE DA FAMILIA BRANCA,2008025,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,BRANCA DE ATALAIA,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008025&VEstado=27&VCodMunicipio=270040,2700402008025,27,270040,53ff7c7c9f2a304f5f0dfc47
POSTO DE SAUDE DA PAPATERRA,7244606,,PREFEITURA MUNICIPAL DE AGUA BRANCA,--,JURÍDICA,POVOADO PAPATERRA,S/N,,,ZONA RURAL,57490000,AGUA BRANCA - IBGE - 270010,AL,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700107244606&VEstado=27&VCodMunicipio=270010,2700107244606,27,270010,53ff7c7c9f2a304f5f0dfc48
UNIDADE SAUDE DA FAMILIA SANTO ANTONIO,2008041,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO SANTO ANTONIO,15,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008041&VEstado=27&VCodMunicipio=270040,2700402008041,27,270040,53ff7c7d9f2a304f5f0dfc49
UNIDADE SAUDE DA FAMILIA BOCA DA MATA,2008033,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO BOCA DA MATA,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008033&VEstado=27&VCodMunicipio=270040,2700402008033,27,270040,53ff7c7d9f2a304f5f0dfc4a
TRAYLER ODONTOLOGICO,2008076,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,CENTRO,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,UNIDADE MOVEL TERRESTRE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008076&VEstado=27&VCodMunicipio=270040,2700402008076,27,270040,53ff7c7d9f2a304f5f0dfc4b
UNIDADE AUTORIZADORA DE TFD INTERMUNICIPAL,3953025,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,TRAVESSA XI DE JUNHO,274,08232641299,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRAL DE REGULACAO DE SERVICOS DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700403953025&VEstado=27&VCodMunicipio=270040,2700403953025,27,270040,53ff7c7d9f2a304f5f0dfc4c
SECRETARIA MUNICIPAL DE SAUDE DE ATALAIA,2010100,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,TRAVESSA XI DE JUNHO,274,( ),,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402010100&VEstado=27&VCodMunicipio=270040,2700402010100,27,270040,53ff7c7e9f2a304f5f0dfc4d
R9 CLINICA DE FISIOTERAPIA,7052553,14400875000195,GOMES E ALMEIDA LTDA ME,--,JURÍDICA,RUA MANOEL DE MIRANDA CABRAL,71,82-32641368,,GIRADOR,57690000,ATALAIA - IBGE - 270040,AL,CLINICA/CENTRO DE ESPECIALIDADE,CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER),PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,2572511-12,SES,19/03/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700407052553&VEstado=27&VCodMunicipio=270040,2700407052553,27,270040,53ff7c7e9f2a304f5f0dfc4e
POSTO DE SAUDE CHA DA JAQUEIRA,2007991,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,POVOADO CHA DA JAQUEIRA,,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,DUPLA,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402007991&VEstado=27&VCodMunicipio=270040,2700402007991,27,270040,53ff7c7e9f2a304f5f0dfc4f
NASF JOAO MIRANDA DE OLIVEIRA,2011646,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,RUA PROJETADA,S/N,(82) 2641299,,JOSE PAULINO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE APOIO A SAUDE DA FAMILIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402011646&VEstado=27&VCodMunicipio=270040,2700402011646,27,270040,53ff7c7e9f2a304f5f0dfc50
HOSPITAL JOAO LIRA FILHO,2008106,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,LOTEAMENTO SANTA INEZ,S/N,,,JOSE PAULINO,57690000,ATALAIA - IBGE - 270040,AL,HOSPITAL GERAL,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008106&VEstado=27&VCodMunicipio=270040,2700402008106,27,270040,53ff7c7f9f2a304f5f0dfc51
HOSPITAL DARCY VARGAS ATALAIA,2008289,12153623000183,HOSPITAL INFANTIL E MATERNIDADE DARCY VARGAS,--,JURÍDICA,RUA MARECHAL DEODORO,292,(82)2641219,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,HOSPITAL GERAL,,PRIVADA,DUPLA,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402008289&VEstado=27&VCodMunicipio=270040,2700402008289,27,270040,53ff7c7f9f2a304f5f0dfc52
CONSULTORIO ODONTOLOGICO FABIANA DE MEDEIROS AGRA,5339898,,FABIANA DE MEDEIROS AGRA,--,FÍSICA,RUA MARECHAL DEODORO DA FONSECA,406,082-32641138,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700405339898&VEstado=27&VCodMunicipio=270040,2700405339898,27,270040,53ff7c809f2a304f5f0dfc53
CEO CENTRO ESPECIALIZADO ODONTOLOGICO,7389876,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,MARECHAL FLORIANO PEIXOTO,S/N,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CLINICA/CENTRO DE ESPECIALIDADE,CEO-I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700407389876&VEstado=27&VCodMunicipio=270040,2700407389876,27,270040,53ff7c809f2a304f5f0dfc54
CAPS DR LUIZ AUGUSTO DA ROCHA TENORIO,5509912,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,AVENIDA SAO SEBASTIAO,208,82 32641299,,CIDADE ALTA,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE ATENCAO PSICOSSOCIAL,CAPS I,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700405509912&VEstado=27&VCodMunicipio=270040,2700405509912,27,270040,53ff7c809f2a304f5f0dfc55
UNIDADE SAUDE DA FAMILIA SANTA INES,2007983,,PREFEITURA MUNICIPAL DE ATALAIA,--,JURÍDICA,BAIRRO SANTA INES,21,,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700402007983&VEstado=27&VCodMunicipio=270040,2700402007983,27,270040,53ff7c809f2a304f5f0dfc56
BIOMED LABORATORIOS,6680046,09165138000115,COTINGUIBA E VIEIRA LTDA,--,JURÍDICA,RUA MARECHAL FLORIANO PEIXOTO,280,32641274,,CENTRO,57690000,ATALAIA - IBGE - 270040,AL,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,9869,SES,28/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=2700406680046&VEstado=27&VCodMunicipio=270040,2700406680046,27,270040,53ff7c819f2a304f5f0dfc57
